timeframe,symbol,timestamp,open,high,low,close,volume,signal,signal_reason,trade_outcome,label,tp_price,sl_price,rr_ratio,demand_zone_strength,demand_zone_fresh,demand_zone_touches,supply_zone_strength,supply_zone_fresh,supply_zone_touches,nearest_demand_dist_atr,nearest_supply_dist_atr,in_demand_zone,in_supply_zone,between_zones,bullish_engulfing,bearish_engulfing,pin_bar_bullish,pin_bar_bearish,higher_low,lower_high,bos_bullish,bos_bearish,buy_confirmation_score,sell_confirmation_score,atr_14,rsi_14,ema_spread_atr,price_above_ema20,price_above_ema50,price_above_ema200,ema_trend_bias,bb_position,bb_width_atr,volume_ratio,body_atr_ratio,momentum_5,momentum_10,candle_size_atr,body_size_atr,wick_upper_atr,wick_lower_atr,hour,month,day_of_week_int,spread_norm
1H,USTECm,2024-06-20 00:00:00,19993.94,20013.11,19992.7,20007.63,1461.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,,,,38.104354610814845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,15.455976252983126,68.83305430177049,3.5092141688832506,1.0,1.0,1.0,1.0,0.9905574735425993,2.906405987165052,1.1490817570490384,0.885741526508733,1.0759592100687458,1.1076621573288405,1.3205248032171832,0.885741526508733,0.3545554101729625,0.08022786653548786,0,6,3,0.0
1H,USTECm,2024-06-20 01:00:00,20007.42,20024.13,20006.88,20018.63,1592.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,,,,38.22447542486218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,15.695179419252042,74.6096652927751,3.4446119380325713,1.0,1.0,1.0,1.0,1.1099390814874013,3.173944643474717,1.2387659028129012,0.7142320390584115,1.315053459961213,1.4463039506357234,1.0990635748222657,0.7142320390584115,0.3504260673346354,0.03440546842921875,1,6,3,0.0
1H,USTECm,2024-06-20 02:00:00,20018.14,20021.7,20013.39,20017.5,1236.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,,,,40.70632913150064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.710488830018612,73.00579270818045,3.646844401038217,1.0,1.0,1.0,1.0,1.0144750554437694,3.5284575109370757,0.960932944606414,0.043506372044822814,2.2582526239516634,1.9197186664779156,0.5649030495194962,0.043506372044822814,0.24200419449932692,0.2793924829753465,2,6,3,0.0
1H,USTECm,2024-06-20 03:00:00,20017.6,20049.53,20017.01,20046.18,1324.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,,,,36.72734461867872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,17.085090319349522,83.43446247140636,3.2010827526559558,1.0,1.0,1.0,1.0,1.2459859886431812,4.061791551376783,1.0189318146837,1.6728035653187066,3.606068147630738,2.956378869288008,1.9034139938475978,1.6728035653187066,0.1960773948151738,0.03453303371371717,3,6,3,0.0
1H,USTECm,2024-06-20 04:00:00,20046.43,20070.95,20040.3,20064.9,1418.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,,,,34.202324734170375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,18.893744943436445,87.16804508746657,2.9873765323189296,1.0,1.0,1.0,1.0,1.2242802595994051,4.817468169712725,1.0667669738574383,0.977572210024797,3.7435669959424485,3.8425415510450676,1.6222300074315121,0.977572210024797,0.32021179592041266,0.3244460014863024,4,6,3,0.0
1H,USTECm,2024-06-20 05:00:00,20064.25,20089.73,20062.56,20083.95,1903.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,,,,33.26758158198577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,19.997245617644687,89.8532832583628,2.941509278645785,1.0,1.0,1.0,1.0,1.190663460542797,5.745665929133164,1.3707905636592832,0.9851356720156295,3.8165256085397234,4.64814013775906,1.3586871171910992,0.9851356720156295,0.2890398063071238,0.08451163886834588,5,6,3,0.0
1H,USTECm,2024-06-20 06:00:00,20083.92,20087.05,20062.17,20068.13,1790.0,-1,supply rr=8.21,-1,0,19743.41,20107.698279535292,8.206573644688795,3.5386871544970786,0.0,2.0,0.7647126228124163,1.0,0.0,31.452499414780515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.648279535292197,74.84554208324462,2.8953717575269993,1.0,1.0,1.0,1.0,0.9724087397729168,6.042230434179707,1.2631876080589959,0.7647126228125501,2.397294162711921,3.3968931832851057,1.2049430054196484,0.7647126228125501,0.15158647937956188,0.28864390322753636,6,6,3,0.0
1H,USTECm,2024-06-20 07:00:00,20068.14,20127.1,20066.04,20097.31,2416.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,,,,26.064170193062907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,26.036508930586262,81.44231903031054,2.3825182488375205,1.0,1.0,1.0,1.0,1.0669561245232406,5.604929972999912,1.648078038132269,1.120349893212169,3.0653111065226146,4.341211807671383,2.3451684771866654,1.120349893212169,1.144162609488876,0.08065597448562066,7,6,3,0.0
1H,USTECm,2024-06-20 08:00:00,20096.36,20097.22,20068.23,20086.19,2235.0,-1,supply rr=8.91,1,-1,19752.44,20123.662307739844,8.906577153376622,3.5386871544970786,0.0,2.0,0.38461090839958545,1.0,0.0,25.24363631825718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,26.442307739841663,73.02183622756125,2.387536028491108,1.0,1.0,1.0,1.0,0.9251449996129861,5.935207127273259,1.5011082006850693,0.38461090839951395,1.5131054518253626,3.843083629455085,1.0963490889382408,0.38461090839951395,0.0325236363051703,0.6792145442335565,8,6,3,0.0
1H,USTECm,2024-06-20 09:00:00,20086.34,20088.56,20064.69,20078.76,2066.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,0.38461090839958545,0.0,1.0,25.29068426874683,0.2846816006132628,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.09933337452979,67.63090267291557,2.4305489590124405,1.0,1.0,1.0,1.0,0.8374377781442051,6.190259161306096,1.3630665699016955,0.29042887384232136,0.5310480463659217,3.2410789496467025,0.9145827465192891,0.29042887384232136,0.08505964379023133,0.5390942288867363,9,6,3,0.0
1H,USTECm,2024-06-20 10:00:00,20079.19,20093.13,20068.11,20076.67,1738.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,0.38461090839958545,0.0,2.0,25.3503870390348,0.3667827055710242,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.95542225792588,66.04827737480235,2.4405589937830734,1.0,1.0,1.0,1.0,0.7920546117579726,6.34781741183452,1.1339466301298362,0.09708953970997256,-0.28048089249557157,2.6599451672921575,0.9639604299775846,0.09708953970997256,0.5370746760146894,0.32979621425292266,10,6,3,0.0
1H,USTECm,2024-06-20 11:00:00,20074.72,20086.28,20048.18,20053.54,2177.0,-1,supply rr=5.26,1,-1,19736.114999999998,20113.8546992902,5.262813273307279,3.5386871544970786,0.0,2.0,0.768095411561783,1.0,0.0,23.0229165264397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,27.574699290202236,50.85251187593797,2.238833036668157,1.0,1.0,1.0,1.0,0.6354644009405803,5.918658904965051,1.3766283040343998,0.7680954115617724,-0.5291082178794321,1.2660156193400076,1.3817013777385991,0.7680954115617724,0.4192248799647823,0.1943810862120444,11,6,3,0.0
1H,USTECm,2024-06-20 12:00:00,20053.79,20061.91,20016.32,20025.7,2750.0,-1,supply rr=4.59,1,-1,19722.195,20091.88673938484,4.585586218944571,3.5386871544970786,0.0,2.0,0.9370598863131906,1.0,0.0,20.249367091170125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,29.976739384841956,38.53854659529174,1.9530095107842813,0.0,1.0,1.0,1.0,0.45233229482087584,5.286151389988886,1.6605778811026237,0.9370598863131857,-2.388852205727582,0.2735454278308581,1.5208458603424044,0.9370598863131857,0.2708766919495574,0.3129092820796612,12,6,3,0.0
1H,USTECm,2024-06-20 13:00:00,20024.79,20029.99,19963.87,19995.8,4249.0,-1,supply rr=4.18,1,-1,19707.245,20064.7858408002,4.1828148595843935,3.5386871544970786,0.0,2.0,0.8331455522649048,1.0,0.0,16.585602955073238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,34.795840800196714,29.643237988962852,1.548399801628922,0.0,1.0,1.0,1.0,0.26356332676609756,4.553293002354502,2.36324703134125,0.8331455522648589,-2.597724265926875,-1.4478741953468244,1.9002271098914272,0.8331455522648589,0.1494431483883155,0.9176384092382526,13,6,3,0.0
1H,USTECm,2024-06-20 14:00:00,19996.78,20002.35,19882.15,19976.33,4604.0,-1,supply rr=3.86,1,-1,19697.510000000002,20048.533062026836,3.8616090810162094,3.5386871544970786,0.0,2.0,0.4428030343270372,1.0,0.0,12.074556677856505,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,46.183062026836765,25.26217844212772,1.0507958798664205,0.0,0.0,1.0,1.0,0.1545841174929064,3.518694976634413,2.3859867330016584,0.4428030343271002,-2.217912704455912,-1.9178026772787844,2.602685805678115,0.4428030343271002,0.12060698783383611,2.0392757835171786,14,6,3,0.0
1H,USTECm,2024-06-20 15:00:00,19977.17,19989.13,19916.9,19924.89,3776.0,-1,supply rr=2.22,1,-1,19671.79,20038.785987089926,2.222202963131285,3.5386871544970786,0.0,2.0,1.0528438374474705,1.0,0.0,10.194138303671044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,49.65598708992514,17.41566786930862,0.8219800831297035,0.0,0.0,1.0,1.0,-0.061182853023629975,3.741680501084035,1.8488958527150763,1.052843837447494,-3.056630406422712,-3.2032391121729105,1.4546080791666505,1.052843837447494,0.2408571594466723,0.16090708227248424,15,6,3,0.0
1H,USTECm,2024-06-20 16:00:00,19923.95,19936.59,19773.38,19840.06,5008.0,-1,supply rr=1.31,1,-1,19629.375,20001.386522144603,1.3059538952383667,3.5386871544970786,0.0,2.0,1.2946682510642813,1.0,0.0,6.502972475276713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,64.79652214460167,10.946228104552318,0.45074752720760747,0.0,0.0,1.0,1.0,-0.22327358312407358,3.8663636168372504,2.2439789402934918,1.2946682510642904,-3.294621268771059,-3.519787674576616,2.5188080254643324,1.2946682510642904,0.19507219803853415,1.0290675763615078,16,6,3,0.0
1H,USTECm,2024-06-20 17:00:00,19840.42,19840.42,19721.41,19794.57,5255.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,1.0,5.218744516488303,0.6315863787779626,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.02498585865456,8.900471621120872,0.22849755667431995,0.0,0.0,1.0,1.0,-0.1755669820659985,4.4639181383340265,2.154129944660791,0.6365846442507929,-3.2090252742788747,-4.203263581253785,1.652343260900477,0.6365846442507929,0.0,1.015758616649684,17,6,3,0.0
1H,USTECm,2024-06-20 18:00:00,19794.94,19838.97,19774.3,19776.2,4207.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,5.032210802746659,0.8988755051981839,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,71.04432107750087,8.18748544521101,0.06030287751307299,0.0,0.0,1.0,1.0,-0.08595233657371343,5.4086751913221285,1.616895345708905,0.2637790004292799,-3.0910282014017865,-4.363332569000637,0.9102768387279365,0.2637790004292799,0.6197539695251437,0.0267438687735129,18,6,3,0.0
1H,USTECm,2024-06-20 19:00:00,19776.42,19828.23,19726.94,19794.19,5144.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,5.001526546674532,0.6109720977256295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.07707826716754,15.80839475535356,-0.07067467922091526,0.0,0.0,1.0,0.0,0.03791855859432362,5.6833871074945534,1.8257644323767948,0.23669008451240062,-2.4260400671406512,-3.7903712633479896,1.3491468013652819,0.23669008451240062,0.45340070212729977,0.6590560147255814,19,6,3,0.0
1H,USTECm,2024-06-20 20:00:00,19798.85,19813.13,19787.84,19810.79,2001.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,5.72920614222009,0.4276813664442326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,68.43880116487864,22.644676450595526,-0.1854629277871508,0.0,0.0,1.0,0.0,0.12536261188982245,6.658590994184116,0.7034751885250224,0.1744624364654616,-1.6671829146322374,-3.8849307041404084,0.36952722095573903,0.1744624364654616,0.034191130764587956,0.16087365372568949,20,6,3,0.0
1H,USTECm,2024-06-20 22:00:00,19805.62,19823.5,19801.13,19820.19,1075.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,6.445006147396851,0.3189595819397069,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.29629434289469,26.541927312271028,-0.29761095778559216,0.0,0.0,1.0,0.0,0.18206090173682568,7.644109411690636,0.3813950188036614,0.23388229033019212,-0.3189595819397069,-3.7458086786925766,0.3590903798686615,0.23388229033019212,0.05313317645799148,0.07207491308047788,22,6,3,0.0
1H,USTECm,2024-06-20 23:00:00,19820.49,19836.77,19820.49,19830.45,1127.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,7.326587606669152,0.17099404240357116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.200788430508965,30.92478922108873,-0.4088712316872002,0.0,0.0,1.0,0.0,0.23114940648121757,8.722260438706254,0.4006185237189627,0.1772217130426083,0.6384252072257998,-3.4741505493543445,0.2896756514391228,0.1772217130426083,0.1124539383965145,0.0,23,6,3,0.0
1H,USTECm,2024-06-21 00:00:00,19829.45,19832.18,19794.87,19795.39,1811.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,7.017247554759193,0.8321222412293756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.682016639774616,25.03523539939387,-0.5349239461288133,0.0,0.0,1.0,0.0,0.19451289525466384,9.409656583950945,0.6382378854625551,0.6344769092516529,0.35747539308685816,-3.7332800171204834,0.6950185990657419,0.6344769092516529,0.050855019443834776,0.009686670370254244,0,6,4,0.0
1H,USTECm,2024-06-21 01:00:00,19795.34,19808.37,19792.59,19805.44,1807.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,7.95316903920863,0.7119294431478309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.62841442113785,29.477509425410375,-0.679284127573821,0.0,0.0,1.0,0.0,0.24186332709302508,10.458841009967385,0.6324926932567949,0.20769749785651498,0.23134622285997955,-3.514200535514899,0.3245016352649313,0.20769749785651498,0.06025283848708801,0.05655129892132833,1,6,4,0.0
1H,USTECm,2024-06-21 02:00:00,19805.86,19819.48,19798.99,19818.11,1426.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,8.900401770363976,0.48911876936431525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.87662583165253,35.07411263505793,-0.801124690667592,0.0,0.0,1.0,0.0,0.2890498622697067,11.12585819485832,0.5033355688115492,0.2729706116042216,0.16311386750553653,-2.3794124005794663,0.4565851291241224,0.2729706116042216,0.030528141869206823,0.15308637565069405,2,6,4,0.0
1H,USTECm,2024-06-21 03:00:00,19818.07,19823.58,19813.42,19814.33,1028.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,9.83011658620488,0.6392905160323661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.247742387432666,34.14141372796534,-0.9582381934897987,0.0,0.0,1.0,0.0,0.30277023672880354,12.14598889728161,0.36779964221824685,0.09292446676879479,-0.14559822868044212,-0.6392905160323661,0.25243651935052275,0.09292446676879479,0.13690208874226184,0.02260996383946611,3,6,4,0.0
1H,USTECm,2024-06-21 04:00:00,19814.33,19829.84,19810.9,19828.15,902.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,10.946164451338642,0.31839207398876757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40671006910814,40.78428591366447,-1.067240464677779,0.0,0.0,1.0,0.0,0.349969165035549,12.319231931783193,0.3317030118045085,0.3694524317821009,-0.061486294724932215,0.897699902984341,0.5063262704741672,0.3694524317821009,0.0451790600370297,0.09169477865503663,4,6,4,0.0
1H,USTECm,2024-06-21 05:00:00,19828.23,19837.32,19824.9,19834.16,1204.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,12.192756760476286,0.17314671308837612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,34.07514872656015,43.6369605025679,-1.1918968033031674,0.0,0.0,1.0,0.0,0.38188552510094703,12.553766141829472,0.45131665260987724,0.1740271201040368,1.1377793332940274,1.7009463543389243,0.36448850450120357,0.1740271201040368,0.09273620565409044,0.09772517874307632,5,6,4,0.0
1H,USTECm,2024-06-21 06:00:00,19834.21,19845.89,19824.41,19829.46,1618.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,2.0,12.679731825104886,0.32720295383338444,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.395795563018744,41.819097257245,-1.2756999402352083,0.0,0.0,1.0,0.0,0.3900386605177619,12.003811911538198,0.6116392915871246,0.14662396516115622,0.7414542406675867,1.0887215265755883,0.6630490045603444,0.14662396516115622,0.3605406132804852,0.15588442611870293,6,6,4,0.0
1H,USTECm,2024-06-21 07:00:00,19830.41,19831.52,19766.06,19789.74,2594.0,-1,supply rr=2.36,1,-1,19604.215,19868.324356154615,2.3608388371215248,3.5386871544970786,0.0,2.0,1.1050322366499892,1.0,0.0,10.08168702751412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,36.80435615461613,29.738566107972716,-1.1960049467615155,0.0,0.0,1.0,0.0,0.3018920757725983,9.344713719269741,0.964975912802485,1.1050322366500367,-0.7708326666771678,-0.5719431664982165,1.778593808977413,1.1050322366500367,0.030159473387792984,0.6434020989395836,7,6,4,0.0
1H,USTECm,2024-06-21 08:00:00,19789.33,19797.42,19709.06,19736.3,2797.0,-1,supply rr=1.52,1,-1,19577.495,19841.098442000664,1.5153374131171955,3.5386871544970786,0.0,2.0,1.2141000816648355,1.0,0.0,7.27155057396853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,43.678442000666905,20.53126712676162,-1.1261106353778012,0.0,0.0,1.0,0.0,0.15566931812028031,7.028837163923219,1.0286302704889396,1.214100081664779,-1.7864648193910184,-1.9206271139139657,2.0229659290194206,1.214100081664779,0.18521722912819275,0.6236486182264487,8,6,4,0.0
1H,USTECm,2024-06-21 09:00:00,19735.95,19777.8,19728.17,19769.25,2322.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.1050322366499892,0.0,1.0,7.8827157194661135,0.460739517035237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,44.471983067244786,34.875937743298465,-1.1614065439011763,0.0,0.0,1.0,0.0,0.2693421959544888,5.843352553619346,0.8607172643869891,0.7487860379342212,-1.3244293583881899,-1.3761473129602069,1.1159835153956577,0.7487860379342212,0.1922558746047325,0.17494160285670396,9,6,4,0.0
1H,USTECm,2024-06-21 10:00:00,19769.16,19790.37,19745.14,19778.01,2241.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.1050322366499892,0.0,1.0,8.061373048173094,0.2631634917485703,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.57305199161209,38.29279444686379,-1.1914752145235155,0.0,0.0,1.0,0.0,0.3087096039876373,4.725384133676796,0.862802471750053,0.19855046052636072,-1.2597297580288636,-0.38992169536139565,1.0147386813115586,0.19855046052636072,0.27729759232834106,0.538890628456857,10,6,4,0.0
1H,USTECm,2024-06-21 11:00:00,19778.1,19803.83,19751.7,19755.17,2323.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.1050322366499892,0.0,2.0,7.3820806959077485,0.7584359535709578,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,45.580645059397284,33.07252898066119,-1.2166564221230558,0.0,0.0,1.0,0.0,0.16819588870962138,3.443072745941088,0.9354487979704424,0.5030644031061724,-1.6298584608267765,-1.102880398785325,1.1436871929317387,0.5030644031061724,0.5644939856921856,0.07612880413338065,11,6,4,0.0
1H,USTECm,2024-06-21 12:00:00,19756.27,19799.4,19740.1,19793.34,2835.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,3.0,7.902359215648156,0.9854483452691568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.40989238481137,47.003888513957406,-1.1632977571021468,0.0,0.0,1.0,0.0,0.43424066451689897,2.349531346730745,1.163673678809646,0.781904327036103,0.07593351975529627,-0.5224648012054117,1.250793811525247,0.781904327036103,0.12782142492146706,0.341068059567677,12,6,4,0.0
1H,USTECm,2024-06-21 13:00:00,19793.4,19806.15,19676.46,19714.36,5253.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.3538750203465884,1.0,0.0,5.064527166825328,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.380573400170164,31.39930942865135,-1.0124272884548828,0.0,0.0,1.0,0.0,-0.11906093320127813,2.21409776114971,2.1453951398815603,1.3538750203465735,-0.37580994365387205,-1.712384688563367,2.2214581400398163,1.3538750203465735,0.21839456616167524,0.6491885535315679,13,6,4,0.0
1H,USTECm,2024-06-21 14:00:00,19713.34,19771.86,19704.65,19770.49,4990.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.1050322366499892,0.0,3.0,5.906863939556068,0.32321526673238593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,59.55783028014736,46.07860486040035,-0.9936252443739351,0.0,0.0,1.0,0.0,0.3268415591598519,2.199760469056682,2.0490709372754337,0.9595715581171873,0.020820100298632516,-0.9681346638851598,1.128483016991359,0.9595715581171873,0.02300285274926591,0.14590860612490564,14,6,4,0.0
1H,USTECm,2024-06-21 15:00:00,19771.38,19827.52,19737.2,19827.52,4013.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.2946682510642813,0.0,3.0,6.422141273841231,0.19698567026386102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,63.659452909461,56.8925725086964,-0.876929332365177,1.0,0.0,1.0,0.0,0.7381588097541494,2.0960276508148183,1.6544701201789285,0.8818800262051346,0.7777321000608837,-0.10430501200572818,1.4187995006563547,0.8818800262051346,0.0,0.5369194744512201,15,6,4,0.0
1H,USTECm,2024-06-21 16:00:00,19828.64,19833.79,19752.26,19758.29,3732.0,-1,supply rr=1.20,1,-1,19588.489999999998,19899.832192521535,1.1996422902250128,3.5386871544970786,0.0,2.0,1.0652281112117952,1.0,0.0,5.142167257534263,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,66.0421925215332,44.415843856550644,-0.8567219718890432,0.0,0.0,1.0,0.0,0.2408320977951301,2.0832534261091378,1.5847470222297715,1.0652281112118172,0.04724252604099018,-1.0776444161328098,1.2345138295252231,1.0652281112118172,0.07798045163810745,0.09130526667529862,16,6,4,0.0
1H,USTECm,2024-06-21 17:00:00,19757.26,19773.64,19709.17,19722.64,3744.0,-1,supply rr=1.30,1,-1,19570.665,19839.472566851997,1.3007931272495221,3.5386871544970786,0.0,2.0,0.5258795404078876,1.0,0.0,4.617015780097705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.8325668519956,39.29547955740318,-0.8965463776030739,0.0,0.0,1.0,0.0,0.05543108467039075,2.2858250613437514,1.5331067523852422,0.5258795404079031,-1.0739365542125687,-1.0192523732342995,0.97930254101957,0.5258795404079031,0.24881302345122625,0.20460997716044066,17,6,4,0.0
1H,USTECm,2024-06-21 18:00:00,19722.27,19763.69,19718.22,19743.96,3579.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.0652281112117952,0.0,1.0,5.153399634337425,0.22703666726124205,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,63.117557938395855,43.76866507195432,-0.946329882417702,0.0,0.0,1.0,0.0,0.22671115512415357,2.4214281550046404,1.3940715927238732,0.3436444740331989,0.468966179409045,0.12136084237410112,0.7204017627611596,0.3436444740331989,0.3125913080993552,0.0641659806286056,18,6,4,0.0
1H,USTECm,2024-06-21 19:00:00,19744.94,19774.99,19735.11,19738.78,3756.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.0652281112117952,0.0,2.0,5.333125232877963,0.3250625551984126,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,60.019216879943215,42.88279620412356,-1.0065554196999487,0.0,0.0,1.0,0.0,0.2217220710912726,2.5364890867643277,1.391755442334414,0.10263379497806317,-0.5283307855121212,-0.5076707358736533,0.6644538545008376,0.10263379497806317,0.5006729771251296,0.06114708239764478,19,6,4,0.0
1H,USTECm,2024-06-23 22:00:00,19787.31,19790.43,19770.15,19782.16,1278.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.1050322366499892,0.0,3.0,6.1706197885480885,0.1286854430825244,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,58.90332129595098,52.22617304464171,-0.9906094775461706,0.0,0.0,1.0,0.0,0.5110580407855791,2.5746315790651835,0.47827551364095655,0.0874314026220116,-0.7700754219290286,0.07045443123912143,0.34429297964551364,0.0874314026220116,0.052968150714694406,0.2038934263088076,22,6,6,0.0
1H,USTECm,2024-06-23 23:00:00,19782.22,19795.38,19772.18,19774.74,1224.0,0,,0,0,,,,3.5386871544970786,0.0,2.0,1.1050322366499892,0.0,4.0,6.576118783306351,0.27704474582107697,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,54.142878456490955,50.59279080811778,-1.0482463038685144,0.0,0.0,1.0,0.0,0.4719233383475065,2.768145550550053,0.4631188633912863,0.1381529799161104,0.30382573791712786,0.3614510450479602,0.428495873536599,0.1381529799161104,0.2430605903336915,0.04728230328679713,23,6,6,0.0
